Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount,CitationCount_CrossRef,PubsCited_CrossRef,Downloads_Xplore,Award,GraphicsReplicabilityStamp
Vis,2009,Hue-Preserving Color Blending,10.1109/tvcg.2009.150,http://dx.doi.org/10.1109/TVCG.2009.150,1275,1282,J,Johnson Chuang;Daniel Weiskopf;Torsten Möller,Johnson Chuang;Daniel Weiskopf;Torsten Moller,"GrUVi (Graphics, Usability and Viswalization Lab), Simon Fraser University, Burnaby, Canada;VISUS (Visualization Research Center, Universität Stuttgart, Germany;GrUVi (Graphics, Usability and Viswalization Lab), Simon Fraser University, Burnaby, Canada",0.1109/visual.1996.568118;10.1109/tvcg.2008.118;10.1109/tvcg.2006.183;10.1109/visual.1997.663874,"Image compositing, perceptual transparency, color blending, volume rendering, illustrative visualization",53,32,35,848,,
Vis,2009,Visual Exploration of Nasal Airflow,10.1109/tvcg.2009.198,http://dx.doi.org/10.1109/TVCG.2009.198,1407,1414,J,Stefan Zachow;Philipp Muigg;Thomas Hildebrandt;Helmut Doleisch;Hans-Christian Hege,Stefan Zachow;Philipp Muigg;Thomas Hildebrandt;Helmut Doleisch;Hans-Christian Hege,"Zuse Institute Berlin, Germany;Institute of Computer Graphics and Algorithms, University of Technology, Vienna, Austria;Section Brain Surgery, Asklepios Clinic Birkenwerder, Germany;SimVis GmbH, Austria;Zuse Institute Berlin, Germany",0.1109/tvcg.2008.139;10.1109/tvcg.2007.70588;10.1109/visual.2003.1250390;10.1109/visual.2000.885739;10.1109/visual.1990.146402;10.1109/visual.2005.1532788;10.1109/tvcg.2006.170,"Flow visualization, exploratory data analysis, interactive visual analysis of scientific data, time-dependent data",55,31,44,704,,
Vis,2009,Focus+Context Route Zooming and Information Overlay in 3D Urban Environments,10.1109/tvcg.2009.144,http://dx.doi.org/10.1109/TVCG.2009.144,1547,1554,J,Huamin Qu;Haomian Wang;Weiwei Cui;Yingcai Wu;Ming-Yuen Chan,Huamin Qu;Haomian Wang;Weiwei Cui;Yingcai Wu;Ming-Yuen Chan,"Hong Kong University of Science and Technology, Hong Kong, China;Hong Kong University of Science and Technology, Hong Kong, China;Hong Kong University of Science and Technology, Hong Kong, China;Hong Kong University of Science and Technology, Hong Kong, China;Hong Kong University of Science and Technology, Hong Kong, China",0.1109/tvcg.2008.124;10.1109/tvcg.2006.163;10.1109/tvcg.2006.167;10.1109/infvis.1998.729558;10.1109/tvcg.2008.132,"focus+context visualization, zooming, 3D virtual environment, seam carving",65,30,20,735,,
Vis,2009,Curve-Centric Volume Reformation for Comparative Visualization,10.1109/tvcg.2009.136,http://dx.doi.org/10.1109/TVCG.2009.136,1235,1242,J,Ove Daae Lampe;Carlos D. Correa;Kwan-Liu Ma;Helwig Hauser,Ove Daae Lampe;Carlos Correa;Kwan-Liu Ma;Helwig Hauser,"CMR AS, University of Bergen, Norway;University of California, Davis, USA;University of California, Davis, USA;University of Bergen, Norway",0.1109/tvcg.2006.144;10.1109/visual.2002.1183754;10.1109/visual.2001.964540;10.1109/visual.1992.235194;10.1109/visual.2003.1250353,"Volume Deformation, Curve-Centric-Reformation, Comparative Visualization, Radial Ray-Casting",44,29,29,550,,
Vis,2009,Interactive Streak Surface Visualization on the GPU,10.1109/tvcg.2009.154,http://dx.doi.org/10.1109/TVCG.2009.154,1259,1266,J,Kai Bürger;Florian Ferstl;Holger Theisel;Rüdiger Westermann,Kai Buerger;Florian Ferstl;Holger Theisel;Rüdiger Westermann,"Technische Universität München;Visual Computing Group, University of Magdeburg, Germany;Visual Computing Group, University of Magdeburg, Germany;Computer Graphics & Visualization Group, Technische Universität München, Germany",0.1109/visual.1992.235211;10.1109/visual.2001.964506;10.1109/tvcg.2008.133;10.1109/visual.1993.398875;10.1109/tvcg.2008.163,"Unsteady flow visualization, streak surface generation, GPUs",67,29,20,513,,
Vis,2009,Applying Manifold Learning to Plotting Approximate Contour Trees,10.1109/tvcg.2009.119,http://dx.doi.org/10.1109/TVCG.2009.119,1185,1192,J,Shigeo Takahashi;Issei Fujishiro;Masato Okada,Shigeo Takahashi;Issei Fujishiro;Masato Okada,"University of Tokyo, Japan;Keio University, Japan;University of Tokyo, Japan",0.1109/visual.2002.1183772;10.1109/tvcg.2007.70601;10.1109/visual.2004.96;10.1109/visual.2002.1183774;10.1109/visual.1997.663875,"Contour trees, manifold learning, time-varying volumes, high-dimensional data analysis",42,26,38,467,,
Vis,2009,Intrinsic Geometric Scale Space by Shape Diffusion,10.1109/tvcg.2009.159,http://dx.doi.org/10.1109/TVCG.2009.159,1193,1200,J,Guangyu Zou;Jing Hua 0001;Zhaoqiang Lai;Xianfeng Gu;Ming Dong 0001,Guangyu Zou;Jing Hua;Zhaoqiang Lai;Xianfeng Gu;Ming Dong,"Wayne State University, USA;Wayne State University, USA;Wayne State University, USA;Stony Brook University, USA;Wayne State University, USA",0.1109/tvcg.2008.134,"Scale space, feature extraction, geometric flow, Riemannian manifolds",44,24,37,365,,
Vis,2009,Multimodal Vessel Visualization of Mouse Aorta PET/CT Scans,10.1109/tvcg.2009.169,http://dx.doi.org/10.1109/TVCG.2009.169,1515,1522,J,Timo Ropinski;Sven Hermann;Rainer Reich;Michael Schäfers 0001;Klaus H. Hinrichs,Timo Ropinski;Sven Hermann;Rainer Reich;Michael Schafers;Klaus Hinrichs,"Visualization and Computer Graphics Research Group (VisCG), University of Münster, Germany;University of Münster, Germany;Visualization and Computer Graphics Research Group (VisCG), University of Münster, Germany;European Institute of Molecular Imaging, Germany;Visualization and Computer Graphics Research Group (VisCG), University of Münster, Germany",0.1109/visual.2003.1250353;10.1109/visual.1992.235203;10.1109/tvcg.2007.70576;10.1109/visual.2004.104;10.1109/visual.2003.1250384;10.1109/visual.2001.964538;10.1109/tvcg.2007.70560;10.1109/visual.2002.1183754;10.1109/visual.2003.1250396,"Vessel visualization, plaque growth, multipath CPR, vessel flattening",42,22,36,487,,
Vis,2009,GL4D: A GPU-based Architecture for Interactive 4D Visualization,10.1109/tvcg.2009.147,http://dx.doi.org/10.1109/TVCG.2009.147,1587,1594,J,Alan Chu;Chi-Wing Fu;Andrew J. Hanson;Pheng-Ann Heng,Alan Chu;Chi-Wing Fu;Andrew Hanson;Pheng-Ann Heng,"Chinese University of Hong Kong, Hong Kong, China;Nanyang Technological University, Singapore, Singapore;Indiana University, Bloomington, USA;Chinese University of Hong Kong, Hong Kong, China",0.1109/visual.1994.346318;10.1109/visual.2000.885704;10.1109/visual.1992.235222;10.1109/visual.2005.1532804;10.1109/tvcg.2007.70593;10.1109/visual.1994.346324;10.1109/visual.1993.398869,"Mathematical visualization, four-dimensional visualization, graphics hardware, interactive illumination",43,20,37,1006,,
Vis,2009,Kd-Jump: a Path-Preserving Stackless Traversal for Faster Isosurface Raytracing on GPUs,10.1109/tvcg.2009.161,http://dx.doi.org/10.1109/TVCG.2009.161,1555,1562,J,David Meirion Hughes;Ik Soo Lim,David M. Hughes;Ik Soo Lim,"School of Computer Science, Bangor University, UK;School of Computer Science, Bangor University, UK",0.1109/visual.2004.48,"Raytracing, isosurface, GPU, parallel computing, volume visualization",44,20,25,509,,
Vis,2009,Verifiable Visualization for Isosurface Extraction,10.1109/tvcg.2009.194,http://dx.doi.org/10.1109/TVCG.2009.194,1227,1234,J,Tiago Etiene;Carlos Eduardo Scheidegger;Luis Gustavo Nonato;Robert M. Kirby;Cláudio T. Silva,Tiago Etiene;Carlos Scheidegger;Luis Gustavo Nonato;Robert Mike Kirby;Cláudio Silva,"School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA;School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA;University of São Paulo, Brazil;School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA;School of Computing and Scientific Computing and Imaging Institute, University of Utah, Salt Lake, UT, USA",0.1109/tvcg.2006.149;10.1109/visual.1994.346331,"Verification, V&V, Isosurface Extraction, Marching Cubes",35,20,29,343,,
Vis,2009,Quantitative Texton Sequences for Legible Bivariate Maps,10.1109/tvcg.2009.175,http://dx.doi.org/10.1109/TVCG.2009.175,1523,1530,J,Colin Ware,Colin Ware,"Center for Coastal and Ocean Mapping, University of New Hampshire, USA",0.1109/visual.1995.480803;10.1109/visual.1998.745292;10.1109/tvcg.2007.70623;10.1109/visual.2000.885679;10.1109/visual.1997.663874;10.1109/visual.1990.146383,"Bivariate maps, texture, texton, legibility, quantitative texton sequence, QTonS",44,16,29,619,,
Vis,2009,Coloring 3D Line fields Using Boy's Real Projective Plane Immersion,10.1109/tvcg.2009.125,http://dx.doi.org/10.1109/TVCG.2009.125,1457,1464,J,Çagatay Demiralp;John F. Hughes;David H. Laidlaw,Çağatay Demiralp;John F. Hughes;David H. Laidlaw,"Brown University, USA;Brown University, USA;Brown University, USA",0.1109/visual.1994.346338;10.1109/visual.1993.398867,"Line field, colormapping, orientation, real projective plane, tensor field, DTI",21,15,16,422,,
Vis,2009,"High-Quality, Semi-Analytical Volume Rendering for AMR Data",10.1109/tvcg.2009.149,http://dx.doi.org/10.1109/TVCG.2009.149,1611,1618,J,Stéphane Marchesin;Guillaume Colin de Verdière,Stephane Marchesin;Guillaume Colin De Verdiere,"CEA, DAM, DIF, Arpajon, France;CEA, DAM, DIF, Arpajon, France",0.1109/visual.2000.885683;10.1109/visual.2004.85;10.1109/visual.2005.1532793;10.1109/tvcg.2008.157;10.1109/visual.2003.1250384;10.1109/tvcg.2008.186,"Volume rendering, AMR data, Volume shading",29,15,20,326,,
Vis,2009,A Visual Approach to Efficient Analysis and Quantification of Ductile Iron and Reinforced Sprayed Concrete,10.1109/tvcg.2009.115,http://dx.doi.org/10.1109/TVCG.2009.115,1343,1350,J,Laura Fritz;Markus Hadwiger;Georg Geier;Gerhard Pittino;M. Eduard Gröller,Laura Fritz;Markus Hadwiger;Georg Geier;Gerhard Pittino;M. Eduard Groller,"VRVis Research Center, Vienna, Austria;VRVis Research Center, Vienna, Austria;Austrian Foundry Research Institute, Leoben, Austria;Institute for Subsurface Engineering, University of Leoben, Austria;University of Technology, Vienna, Vienna, Austria",0.1109/tvcg.2008.147;10.1109/visual.2003.1250418;10.1109/tvcg.2008.162;10.1109/visual.2001.964519;10.1109/visual.2003.1250384;10.1109/tvcg.2007.70603,"Non-Destructive Testing, Multi-Dimensional Transfer Functions, Direction Visualization, Volume Rendering",28,14,22,461,,
Vis,2009,Isosurface Extraction and View-Dependent filtering from Time-Varying fields Using Persistent Time-Octree (PTOT),10.1109/tvcg.2009.160,http://dx.doi.org/10.1109/TVCG.2009.160,1367,1374,J,Cong Wang;Yi-Jen Chiang,Cong Wang;Yi-Jen Chiang,"CSE Department, Polytechnic Institute of New York University, Brooklyn, NY, USA;CSE Department, Polytechnic Institute of New York University, Brooklyn, NY, USA",0.1109/visual.2003.1250375;10.1109/visual.1998.745299;10.1109/visual.1997.663895;10.1109/visual.1998.745300;10.1109/visual.2003.1250373;10.1109/visual.1998.745713;10.1109/visual.1995.480806;10.1109/tvcg.2006.157;10.1109/visual.1996.568121;10.1109/visual.1998.745298;10.1109/tvcg.2006.188;10.1109/tvcg.2007.70566,"Isosurface extraction, time-varying fields, persistent data structure, view-dependent filtering, out-of-core methods",16,9,30,285,,
Vis,2009,Supercubes: A High-Level Primitive for Diamond Hierarchies,10.1109/tvcg.2009.186,http://dx.doi.org/10.1109/TVCG.2009.186,1603,1610,J,Kenneth Weiss 0001;Leila De Floriani,Kenneth Weiss;Leila De Floriani,"Department of Computer Science, University of Maryland, College Park, MD, USA;Consiglio Nazionale delle Ricerche Area di Ricerca di Napoli 1, Napoli, Campania, IT",0.1109/visual.2002.1183810;10.1109/visual.2000.885681;10.1109/visual.2000.885703;10.1109/visual.1997.663860;10.1109/visual.1997.663869,"Longest edge bisection, diamonds, hierarchy of diamonds, multiresolution models, selective refinement",16,9,31,201,,
Vis,2009,Interactive Volume Rendering of Functional Representations in Quantum Chemistry,10.1109/tvcg.2009.158,http://dx.doi.org/10.1109/TVCG.2009.158,1579,5186,J,Yun Jang;Ugo Varetto,Yun Jang;Ugo Varetto,"ETH Zürich, Switzerland;Swiss National Supercomputing Centre, Switzerland",0.1109/tvcg.2007.70614;10.1109/tvcg.2007.70517;10.1109/visual.2003.1250384;10.1109/visual.2002.1183780;10.1109/tvcg.2006.133;10.1109/visual.2005.1532811;10.1109/visual.2000.885694;10.1109/visual.2004.23;10.1109/tvcg.2007.70578;10.1109/tvcg.2006.150;10.1109/visual.2004.36;10.1109/tvcg.2006.115;10.1109/visual.2005.1532858;10.1109/visual.2004.103,"Quantum Chemistry, GTO, Volume Rendering, GPU",15,8,32,466,,
Vis,2009,Interactive Visual Optimization and Analysis for RfiD Benchmarking,10.1109/tvcg.2009.156,http://dx.doi.org/10.1109/TVCG.2009.156,1335,1342,J,Yingcai Wu;Ka-Kei Chung;Huamin Qu;Xiaoru Yuan;S. C. Cheung 0001,Yingcai Wu;Ka-Kei Chung;Huamin Qu;Xiaoru Yuan;S.C. Cheung,"Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong, China;Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong, China;Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong, China;Key Laboratory of Machine Perception (Ministry of Education) and School of EECS, Peking University, Beijing, China;Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong, China",0.1109/tvcg.2008.131;10.1109/visual.1990.146402;10.1109/tvcg.2007.70535;10.1109/infvis.2005.1532141;10.1109/visual.1996.567800;10.1109/infvis.2004.2;10.1109/tvcg.2009.156,"RfiD Visualization, Visual analytics, Visual Optimization",13,7,23,511,,
Vis,2009,Volume Illustration of Muscle from Diffusion Tensor Images,10.1109/tvcg.2009.203,http://dx.doi.org/10.1109/TVCG.2009.203,1425,1432,J,Wei Chen 0001;Zhicheng Yan;Song Zhang 0004;John Allen Crow;David S. Ebert;Ronald M. McLaughlin;Katie B. Mullins;Robert Cooper;Zi'ang Ding;Jun Liao,Wei Chen;Zhicheng Yan;Song Zhang;John Allen Crow;David S. Ebert;Ronald M. McLaughlin;Katie B. Mullins;Robert Cooper;Zi'ang Ding;Jun Liao,"State Key Laboratory of CAD&CG, University of Zhejiang, China;State Key Laboratory of CAD&CG, University of Zhejiang, China;Department of Computer Science and Engineering, Mississippi State University, USA;College of Veterinary Medicine, Mississippi State University, USA;School of Electrical and Computer Engineering, Purdue University, USA;College of Veterinary Medicine, Mississippi State University, USA;College of Veterinary Medicine, Mississippi State University, USA;College of Veterinary Medicine, Mississippi State University, USA;State Key Laboratory of CAD&CG, University of Zhejiang, China;Department of Agriculture and Biomedical Engineering, Mississippi State University, USA",0.1109/tvcg.2006.144;10.1109/visual.2005.1532856;10.1109/tvcg.2006.134;10.1109/visual.2005.1532777;10.1109/visual.2003.1250425;10.1109/visual.2005.1532854;10.1109/visual.2000.885694,"Illustrative Visualization, Diffusion Tensor Image, Muscle, Solid Texture Synthesis",11,7,45,496,,
Vis,2009,Predictor-Corrector Schemes for Visualization ofSmoothed Particle Hydrodynamics Data,10.1109/tvcg.2009.173,http://dx.doi.org/10.1109/TVCG.2009.173,1243,1250,J,Benjamin Schindler;Raphael Fuchs;John Biddiscombe;Ronald Peikert,Benjamin Schindler;Raphael Fuchs;John Biddiscombe;Ronald Peikert,"ETH, Institute of Visual Computing, Zurich, Switzerland;ETH, Institute of Visual Computing, Zurich, Switzerland;Swiss National Supercomputing Centre, Manno, Switzerland;ETH, Institute of Visual Computing, Zurich, Switzerland",0.1109/visual.1999.809896;10.1109/tvcg.2007.70595;10.1109/visual.2005.1532851;10.1109/visual.1998.745296;10.1109/visual.2004.59;10.1109/tvcg.2007.70545;10.1109/tvcg.2008.164;10.1109/tvcg.2009.173,"Smoothed particle hydrodynamics, flow visualization, unsteady flow, feature extraction, vortex core lines",13,7,27,461,,
Vis,2009,Decoupling Illumination from Isosurface Generation Using 4D Light Transport,10.1109/tvcg.2009.137,http://dx.doi.org/10.1109/TVCG.2009.137,1595,1602,J,David C. Banks;Kevin Beason,David C. Banks;Kevin Beason,"UT ORNL Joint Institute for Computational Science, the ORNL Scientific Computing Group, and the Harvard Neuro Discovery Center, University of Tennessee, USA;Rhythm and Hues Studios, USA",0.1109/tvcg.2008.108;10.1109/visual.2000.885692;10.1109/visual.2003.1250394,"physically-based illumination, isosurface, level set, light transport",14,7,18,261,,
InfoVis,2008,Rolling the Dice: Multidimensional Visual Exploration using Scatterplot Matrix Navigation,10.1109/tvcg.2008.153,http://dx.doi.org/10.1109/TVCG.2008.153,1141,1148,J,Niklas Elmqvist;Pierre Dragicevic;Jean-Daniel Fekete,Niklas Elmqvist;Pierre Dragicevic;Jean-Daniel Fekete,"INRIA, Paris, France;INRIA, Paris, France;INRIA, Paris, France",0.1109/tvcg.2007.70515;10.1109/vast.2007.4389013;10.1109/tvcg.2007.70577;10.1109/visual.1990.146386;10.1109/vast.2006.261452;10.1109/infvis.2005.1532136;10.1109/visual.1994.346302;10.1109/infvis.1998.729559;10.1109/visual.1995.485139;10.1109/infvis.2003.1249016;10.1109/infvis.2000.885086;10.1109/infvis.2004.3;10.1109/infvis.2004.64;10.1109/tvcg.2007.70539;10.1109/infvis.2004.15,"Visual exploration, visual queries, visual analytics, navigation, multivariate data, interaction",555,267,42,3791,BP,
InfoVis,2008,Effectiveness of Animation in Trend Visualization,10.1109/tvcg.2008.125,http://dx.doi.org/10.1109/TVCG.2008.125,1325,1332,J,George G. Robertson;Roland Fernandez;Danyel Fisher;Bongshin Lee;John T. Stasko,George Robertson;Roland Fernandez;Danyel Fisher;Bongshin Lee;John Stasko,Microsoft Research;Microsoft Research;Microsoft Research;Microsoft Research;Georgia Institute of Technology,0.1109/infvis.1999.801854;10.1109/tvcg.2007.70539,"Information visualization, animation, trends, design, experiment",480,254,21,4021,TT,
InfoVis,2008,Stacked Graphs - Geometry & Aesthetics,10.1109/tvcg.2008.166,http://dx.doi.org/10.1109/TVCG.2008.166,1245,1252,J,Lee Byron;Martin Wattenberg,Lee Byron;Martin Wattenberg,The New York Times;Visual Communication Laboratory at IBM,0.1109/tvcg.2006.163;10.1109/infvis.2005.1532122;10.1109/tvcg.2007.70577;10.1109/infvis.2000.885098,"Streamgraph, ThemeRiver, listening history, lastfm, aesthetics, communication-minded visualization, time series",557,249,20,2955,HM,
